customer_id,name,country,currency,segment,signup_date
cus_00417,Iron Tech Inc,CH,CHF,startup,2026-01-17
cus_00418,Delta Solutions GmbH,IT,EUR,startup,2026-01-01
cus_00419,Falcon Data BV,GB,GBP,startup,2026-01-01
cus_00420,Cedar Systems Inc,DE,EUR,smb,2026-01-31
cus_00421,Quant Data GmbH,SE,SEK,startup,2026-01-19
cus_00422,Iron Digital AB,GB,GBP,smb,2026-01-10
cus_00423,Pulse Apps BV,NL,EUR,startup,2026-01-04
cus_00424,Orbit Media SL,GB,GBP,smb,2026-01-30
cus_00425,Prime Works AG,NL,EUR,startup,2026-01-08
cus_00426,Ever Works AG,DE,EUR,startup,2026-02-03
cus_00427,Ever Works AG,CH,CHF,enterprise,2026-02-19
cus_00428,Acme Works SL,NL,EUR,smb,2026-02-01
cus_00429,Vertex Digital SL,FR,EUR,smb,2026-02-06
cus_00430,Acme Industries BV,ES,EUR,enterprise,2026-02-10
cus_00431,Swift Group SAS,NL,EUR,startup,2026-02-27
cus_00432,Nova Robotics BV,NL,EUR,startup,2026-02-10
cus_00433,Alto Commerce SAS,FR,EUR,startup,2026-02-07
cus_00434,Ever Networks BV,NL,EUR,startup,2026-02-12
cus_00435,Falcon Robotics Ltd,DE,EUR,startup,2026-02-20
cus_00436,Acme Digital GmbH,IT,EUR,smb,2026-02-21
cus_00437,Bright Media SL,ES,EUR,smb,2026-02-22
cus_00438,Falcon Cloud Ltd,DE,EUR,startup,2026-02-22
cus_00439,Hyper Group Ltd,NL,EUR,smb,2026-02-27
cus_00440,Hyper Group SL,DE,EUR,smb,2026-02-12
cus_00441,Quant Data BV,IT,EUR,mid_market,2026-02-11
cus_00442,Hyper Logistics Inc,DE,EUR,mid_market,2026-02-16
cus_00443,Clear Systems Ltd,DE,EUR,startup,2026-02-15
cus_00444,Falcon Labs AG,DE,EUR,startup,2026-02-03
cus_00445,Falcon Robotics Inc,FR,EUR,smb,2026-02-01
cus_00446,Falcon Logistics Ltd,NL,EUR,mid_market,2026-02-28
cus_00447,Iron Robotics Inc,IT,EUR,startup,2026-02-28
cus_00448,Quant Solutions AB,DE,EUR,startup,2026-02-16
cus_00449,Quant Works BV,NL,EUR,mid_market,2026-02-09
cus_00450,Orbit Commerce GmbH,NL,EUR,smb,2026-02-22
cus_00451,Orbit Works Inc,US,USD,startup,2026-02-06
cus_00452,Nova Media BV,ES,EUR,startup,2026-02-27
cus_00453,Acme Industries Inc,US,USD,smb,2026-02-11
cus_00454,Alto Cloud AB,DE,EUR,smb,2026-02-05
cus_00455,Hyper Robotics Inc,DE,EUR,startup,2026-02-02
cus_00456,Pulse Cloud SL,US,USD,startup,2026-02-07
cus_00457,Vertex Robotics AG,SE,SEK,startup,2026-02-12
cus_00458,Iron Systems GmbH,FR,EUR,mid_market,2026-02-14
cus_00459,Iron Dynamics SAS,ES,EUR,smb,2026-02-20
cus_00460,Iron Robotics AG,US,USD,enterprise,2026-02-06
cus_00461,Pulse Labs AG,NL,EUR,startup,2026-02-27
cus_00462,Delta Studio Inc,NL,EUR,startup,2026-02-21
cus_00463,Vertex Dynamics AB,GB,GBP,smb,2026-02-18
cus_00464,Nord Group AB,FR,EUR,smb,2026-03-27
cus_00465,Pulse Logistics AB,ES,EUR,smb,2026-03-18
cus_00466,Nova Group Ltd,IT,EUR,startup,2026-03-15
cus_00467,Blue Dynamics BV,FR,EUR,startup,2026-03-26
cus_00468,Acme Studio AB,GB,GBP,startup,2026-03-30
cus_00469,Hyper Analytics GmbH,DE,EUR,startup,2026-03-07
cus_00470,Blue Systems Inc,FR,EUR,mid_market,2026-03-15
cus_00471,Quant Industries BV,DE,EUR,smb,2026-03-05
cus_00472,Blue Commerce SAS,DE,EUR,startup,2026-03-01
cus_00473,Bright Solutions SL,NL,EUR,mid_market,2026-03-14
cus_00474,Nova Studio BV,IT,EUR,startup,2026-03-17
cus_00475,Ever Labs Ltd,US,USD,startup,2026-03-04
cus_00476,Orbit Robotics AB,ES,EUR,smb,2026-03-17
cus_00477,Bright Logistics SAS,DE,EUR,startup,2026-03-25
cus_00478,Bright Digital SL,US,USD,startup,2026-03-28
cus_00479,Bright Apps Inc,DE,EUR,mid_market,2026-03-10
cus_00480,Orbit Digital Ltd,GB,GBP,startup,2026-03-14
cus_00481,Atlas Systems AG,GB,GBP,smb,2026-03-03
cus_00482,Swift Media SAS,IT,EUR,smb,2026-03-23
cus_00483,Vertex Systems GmbH,IT,EUR,startup,2026-03-14
cus_00484,Ever Commerce AB,DE,EUR,mid_market,2026-03-01
cus_00485,Quant Networks AB,DE,EUR,smb,2026-03-25
cus_00486,Blue Works SL,NL,EUR,startup,2026-03-12
cus_00487,Acme Dynamics SAS,DE,EUR,startup,2026-03-25
cus_00488,Vertex Industries SAS,US,USD,startup,2026-03-29
cus_00489,Atlas Labs Ltd,FR,EUR,startup,2026-03-21
cus_00490,Atlas Apps BV,GB,GBP,startup,2026-03-26
cus_00491,Vertex Data BV,DE,EUR,startup,2026-03-27
cus_00492,Falcon Software BV,FR,EUR,smb,2026-03-02
cus_00493,Alto Dynamics AG,ES,EUR,startup,2026-03-23
cus_00494,Acme Labs AB,IT,EUR,enterprise,2026-03-25
cus_00495,Nova Apps Inc,DE,EUR,smb,2026-03-18
cus_00496,Nord Dynamics SL,FR,EUR,mid_market,2026-03-20
cus_00497,Ever Group GmbH,NL,EUR,mid_market,2026-03-24
cus_00498,Atlas Data AB,FR,EUR,startup,2026-03-18
cus_00499,Bright Cloud BV,FR,EUR,startup,2026-03-06
cus_00500,Falcon Industries SL,NL,EUR,startup,2026-04-05
cus_00501,Pulse Digital SAS,FR,EUR,smb,2026-04-08
cus_00502,Swift Works BV,DE,EUR,smb,2026-04-03
cus_00503,Atlas Media SAS,DE,EUR,smb,2026-04-06
cus_00504,Nord Tech BV,DE,EUR,mid_market,2026-04-17
cus_00505,Delta Works BV,DE,EUR,mid_market,2026-04-24
cus_00506,Alto Media SL,ES,EUR,mid_market,2026-04-09
cus_00507,Hyper Dynamics SAS,US,USD,smb,2026-04-12
cus_00508,Ever Systems AG,FR,EUR,smb,2026-04-09
cus_00509,Acme Media SAS,DE,EUR,startup,2026-04-25
cus_00510,Swift Media AB,DE,EUR,smb,2026-04-05
cus_00511,Prime Apps Ltd,FR,EUR,mid_market,2026-04-12
cus_00512,Hyper Analytics AB,IT,EUR,smb,2026-04-22
cus_00513,Prime Studio GmbH,FR,EUR,smb,2026-04-23
cus_00514,Falcon Software BV,ES,EUR,enterprise,2026-04-07
cus_00515,Acme Digital AG,ES,EUR,startup,2026-04-04
cus_00516,Alto Works SL,FR,EUR,smb,2026-04-06
cus_00517,Clear Analytics Ltd,CH,CHF,smb,2026-04-09
cus_00518,Quant Solutions SL,ES,EUR,smb,2026-04-24
cus_00519,Vertex Labs Inc,US,USD,smb,2026-04-24
cus_00520,Falcon Systems AG,DE,EUR,smb,2026-04-05
cus_00521,Ever Commerce AB,DE,EUR,smb,2026-04-17
cus_00522,Vertex Industries AB,DE,EUR,smb,2026-04-27
cus_00523,Alto Dynamics SAS,US,USD,mid_market,2026-04-17
cus_00524,Delta Data SL,NL,EUR,smb,2026-04-23
cus_00525,Delta Digital SAS,DE,EUR,smb,2026-04-09
cus_00526,Bright Works Inc,DE,EUR,mid_market,2026-04-22
cus_00527,Iron Logistics AG,DE,EUR,smb,2026-04-21
cus_00528,Nord Robotics GmbH,DE,EUR,smb,2026-04-04
cus_00529,Hyper Works Inc,GB,GBP,startup,2026-04-17
cus_00530,Quant Networks AG,NL,EUR,startup,2026-04-30
cus_00531,Vertex Solutions AB,FR,EUR,startup,2026-04-09
cus_00532,Acme Data SAS,GB,GBP,smb,2026-04-03
cus_00533,Acme Networks AG,GB,GBP,startup,2026-04-29
cus_00534,Iron Media GmbH,DE,EUR,mid_market,2026-04-26
cus_00535,Vertex Labs AG,DE,EUR,smb,2026-04-24
cus_00536,Acme Software SL,FR,EUR,smb,2026-05-17
cus_00537,Nova Analytics BV,GB,GBP,startup,2026-05-15
cus_00538,Acme Labs Inc,FR,EUR,smb,2026-05-20
cus_00539,Alto Tech Ltd,FR,EUR,startup,2026-05-08
cus_00540,Quant Data GmbH,DE,EUR,mid_market,2026-05-15
cus_00541,Clear Dynamics AG,SE,SEK,smb,2026-05-23
cus_00542,Orbit Dynamics SAS,DE,EUR,smb,2026-05-15
cus_00543,Cedar Media Ltd,FR,EUR,smb,2026-05-16
cus_00544,Nova Industries Inc,IT,EUR,startup,2026-05-28
cus_00545,Blue Data Inc,FR,EUR,smb,2026-05-24
cus_00546,Prime Logistics AG,NL,EUR,smb,2026-05-31
cus_00547,Atlas Industries AB,FR,EUR,startup,2026-05-14
cus_00548,Orbit Robotics Inc,DE,EUR,startup,2026-05-28
cus_00549,Quant Media Ltd,GB,GBP,startup,2026-05-29
cus_00550,Blue Labs SL,ES,EUR,smb,2026-05-10
cus_00551,Blue Media GmbH,GB,GBP,startup,2026-05-06
cus_00552,Alto Software Inc,DE,EUR,smb,2026-05-01
cus_00553,Bright Commerce Inc,FR,EUR,mid_market,2026-05-12
cus_00554,Orbit Industries AB,FR,EUR,smb,2026-05-23
cus_00555,Acme Media Ltd,IT,EUR,smb,2026-05-21
cus_00556,Clear Dynamics SL,DE,EUR,enterprise,2026-05-01
cus_00557,Falcon Group SL,GB,GBP,startup,2026-05-26
cus_00558,Falcon Systems GmbH,FR,EUR,startup,2026-05-15
cus_00559,Iron Robotics GmbH,DE,EUR,smb,2026-05-14
cus_00560,Hyper Studio SAS,CH,CHF,startup,2026-05-22
cus_00561,Bright Software BV,GB,GBP,startup,2026-05-03
cus_00562,Delta Works AB,DE,EUR,mid_market,2026-05-16
cus_00563,Hyper Solutions Inc,GB,GBP,mid_market,2026-05-18
cus_00564,Blue Systems Inc,DE,EUR,startup,2026-05-10
cus_00565,Blue Labs SL,GB,GBP,startup,2026-05-30
cus_00566,Alto Networks SL,NL,EUR,startup,2026-05-16
cus_00567,Hyper Tech GmbH,DE,EUR,startup,2026-05-03
cus_00568,Atlas Data Ltd,US,USD,startup,2026-05-07
cus_00569,Nord Labs AB,CH,CHF,mid_market,2026-05-25
cus_00570,Bright Software AG,ES,EUR,mid_market,2026-05-04
cus_00571,Bright Labs Ltd,FR,EUR,mid_market,2026-05-19
cus_00572,Nova Media BV,DE,EUR,startup,2026-05-15
cus_00573,Iron Works SL,DE,EUR,startup,2026-05-18
cus_00574,Orbit Robotics Ltd,GB,GBP,startup,2026-05-18
cus_00575,Ever Media Ltd,GB,GBP,smb,2026-05-23
cus_00576,Quant Logistics SAS,IT,EUR,startup,2026-05-08
cus_00577,Nord Digital BV,CH,CHF,startup,2026-05-17
cus_00578,Alto Commerce AB,ES,EUR,startup,2026-06-20
cus_00579,Falcon Logistics SAS,NL,EUR,startup,2026-06-12
cus_00580,Clear Studio SL,DE,EUR,startup,2026-06-24
cus_00581,Orbit Industries SL,FR,EUR,startup,2026-06-02
cus_00582,Hyper Digital SL,GB,GBP,startup,2026-06-15
cus_00583,Falcon Cloud GmbH,DE,EUR,smb,2026-06-27
cus_00584,Alto Software Ltd,ES,EUR,enterprise,2026-06-06
cus_00585,Clear Tech SL,IT,EUR,startup,2026-06-05
cus_00586,Pulse Networks Inc,US,USD,smb,2026-06-17
cus_00587,Prime Robotics AB,DE,EUR,startup,2026-06-14
cus_00588,Pulse Robotics Ltd,NL,EUR,mid_market,2026-06-07
cus_00589,Blue Dynamics AB,NL,EUR,smb,2026-06-13
cus_00590,Pulse Works BV,CH,CHF,mid_market,2026-06-07
cus_00591,Iron Cloud Ltd,DE,EUR,smb,2026-06-26
cus_00592,Bright Networks AG,DE,EUR,smb,2026-06-03
cus_00593,Quant Works SL,DE,EUR,smb,2026-06-05
cus_00594,Falcon Apps BV,DE,EUR,startup,2026-06-05
cus_00595,Cedar Data AG,DE,EUR,startup,2026-06-30
cus_00596,Acme Works Ltd,DE,EUR,startup,2026-06-02
cus_00597,Ever Industries GmbH,US,USD,smb,2026-06-02
cus_00598,Orbit Data AB,DE,EUR,smb,2026-06-30
cus_00599,Pulse Analytics AB,DE,EUR,smb,2026-06-22
cus_00600,Vertex Commerce Ltd,DE,EUR,startup,2026-06-17
cus_00601,Iron Industries SL,ES,EUR,smb,2026-06-17
cus_00602,Orbit Networks SL,SE,SEK,smb,2026-06-27
cus_00603,Orbit Industries Ltd,US,USD,mid_market,2026-06-04
cus_00604,Hyper Media BV,FR,EUR,startup,2026-06-22
cus_00605,Ever Data Inc,IT,EUR,smb,2026-06-21
cus_00606,Acme Analytics Ltd,ES,EUR,smb,2026-06-28
cus_00607,Vertex Labs AG,IT,EUR,startup,2026-06-03
cus_00608,Orbit Dynamics Inc,US,USD,smb,2026-06-08
cus_00609,Pulse Apps SAS,DE,EUR,startup,2026-06-04
cus_00610,Atlas Dynamics BV,DE,EUR,startup,2026-06-07
cus_00611,Ever Dynamics Inc,DE,EUR,smb,2026-06-04
cus_00612,Cedar Works BV,GB,GBP,startup,2026-06-25
cus_00613,Quant Software AG,DE,EUR,mid_market,2026-06-17
cus_00614,Atlas Logistics SL,GB,GBP,startup,2026-06-19
cus_00615,Pulse Logistics BV,CH,CHF,smb,2026-06-25
cus_00616,Clear Labs Ltd,DE,EUR,startup,2026-06-17
cus_00617,Falcon Digital SL,IT,EUR,smb,2026-07-13
cus_00618,Cedar Labs SAS,DE,EUR,startup,2026-07-04
cus_00619,Falcon Commerce Ltd,SE,SEK,smb,2026-07-31
cus_00620,Bright Commerce SL,IT,EUR,startup,2026-07-26
cus_00621,Nord Works SL,DE,EUR,enterprise,2026-07-07
cus_00622,Clear Solutions SL,DE,EUR,smb,2026-07-20
cus_00623,Hyper Dynamics SAS,SE,SEK,startup,2026-07-24
cus_00624,Ever Tech Ltd,CH,CHF,smb,2026-07-01
cus_00625,Quant Analytics GmbH,NL,EUR,startup,2026-07-01
cus_00626,Alto Networks Ltd,FR,EUR,startup,2026-07-03
cus_00627,Falcon Commerce AB,IT,EUR,mid_market,2026-07-28
cus_00628,Blue Robotics GmbH,CH,CHF,startup,2026-07-24
cus_00629,Atlas Solutions SAS,CH,CHF,mid_market,2026-07-15
cus_00630,Blue Industries Inc,SE,SEK,startup,2026-07-21
cus_00631,Blue Tech AG,DE,EUR,smb,2026-07-08
cus_00632,Acme Tech Inc,DE,EUR,mid_market,2026-07-02
cus_00633,Prime Software AB,NL,EUR,mid_market,2026-07-23
cus_00634,Hyper Media GmbH,FR,EUR,smb,2026-07-21
cus_00635,Falcon Studio BV,US,USD,smb,2026-07-10
cus_00636,Blue Industries AG,SE,SEK,smb,2026-07-14
cus_00637,Cedar Studio Inc,US,USD,smb,2026-07-24
cus_00638,Nord Logistics BV,DE,EUR,smb,2026-07-02
cus_00639,Iron Digital Ltd,DE,EUR,smb,2026-07-24
cus_00640,Falcon Commerce AG,US,USD,mid_market,2026-07-26
cus_00641,Nord Group BV,NL,EUR,startup,2026-07-01
cus_00642,Orbit Apps GmbH,FR,EUR,smb,2026-07-04
cus_00643,Falcon Labs SL,FR,EUR,mid_market,2026-07-03
cus_00644,Atlas Networks SAS,DE,EUR,enterprise,2026-07-17
cus_00645,Nova Works Ltd,DE,EUR,startup,2026-07-12
cus_00646,Hyper Software AB,DE,EUR,startup,2026-07-07
cus_00647,Bright Studio AB,CH,CHF,mid_market,2026-07-25
cus_00648,Hyper Software BV,DE,EUR,smb,2026-07-14
cus_00649,Clear Studio AG,DE,EUR,startup,2026-07-08
cus_00650,Nord Tech SL,FR,EUR,smb,2026-07-23
cus_00651,Atlas Digital Inc,NL,EUR,mid_market,2026-07-23
cus_00652,Ever Software AB,ES,EUR,mid_market,2026-07-10
cus_00653,Pulse Solutions GmbH,GB,GBP,startup,2026-07-15
cus_00654,Pulse Commerce Ltd,IT,EUR,smb,2026-07-05
cus_00655,Atlas Software GmbH,IT,EUR,smb,2026-07-27
cus_00656,Clear Systems AG,DE,EUR,startup,2026-07-07
cus_00657,Iron Software BV,GB,GBP,startup,2026-08-03
cus_00658,Orbit Labs Inc,US,USD,mid_market,2026-08-25
cus_00659,Atlas Cloud SL,US,USD,smb,2026-08-28
cus_00660,Blue Dynamics AG,DE,EUR,startup,2026-08-06
cus_00661,Nord Labs AG,DE,EUR,startup,2026-08-25
cus_00662,Nova Industries Inc,GB,GBP,startup,2026-08-20
cus_00663,Nord Works SAS,DE,EUR,startup,2026-08-31
cus_00664,Cedar Group SL,NL,EUR,startup,2026-08-02
cus_00665,Clear Digital AB,NL,EUR,startup,2026-08-03
cus_00666,Hyper Works GmbH,DE,EUR,startup,2026-08-17
cus_00667,Iron Labs Inc,DE,EUR,startup,2026-08-13
cus_00668,Ever Labs GmbH,NL,EUR,startup,2026-08-27
cus_00669,Nova Media AB,DE,EUR,startup,2026-08-26
cus_00670,Cedar Logistics Inc,DE,EUR,mid_market,2026-08-03
cus_00671,Swift Works AG,IT,EUR,startup,2026-08-24
cus_00672,Prime Software GmbH,NL,EUR,startup,2026-08-15
cus_00673,Acme Solutions GmbH,CH,CHF,smb,2026-08-18
cus_00674,Atlas Media SAS,US,USD,startup,2026-08-12
cus_00675,Falcon Cloud AG,NL,EUR,startup,2026-08-03
cus_00676,Clear Works BV,IT,EUR,mid_market,2026-08-08
cus_00677,Alto Networks Ltd,DE,EUR,startup,2026-08-03
cus_00678,Quant Software GmbH,FR,EUR,mid_market,2026-08-25
cus_00679,Ever Industries Inc,DE,EUR,smb,2026-08-17
cus_00680,Clear Tech Ltd,ES,EUR,smb,2026-08-11
cus_00681,Delta Tech AG,GB,GBP,startup,2026-08-14
cus_00682,Bright Group BV,US,USD,smb,2026-08-30
cus_00683,Blue Media AG,DE,EUR,mid_market,2026-08-11
cus_00684,Nord Group AG,DE,EUR,startup,2026-08-05
cus_00685,Prime Data BV,US,USD,smb,2026-08-25
cus_00686,Nord Industries SAS,DE,EUR,startup,2026-08-07
cus_00687,Bright Logistics Inc,DE,EUR,smb,2026-08-08
cus_00688,Hyper Systems Ltd,DE,EUR,smb,2026-08-01
cus_00689,Delta Group BV,FR,EUR,mid_market,2026-08-13
cus_00690,Falcon Studio GmbH,SE,SEK,mid_market,2026-08-14
cus_00691,Iron Software AG,NL,EUR,startup,2026-08-25
cus_00692,Pulse Logistics AB,GB,GBP,startup,2026-08-18
cus_00693,Atlas Solutions Ltd,DE,EUR,startup,2026-08-17
cus_00694,Orbit Industries GmbH,GB,GBP,enterprise,2026-08-16
cus_00695,Vertex Solutions AB,FR,EUR,smb,2026-08-15
cus_00696,Quant Dynamics GmbH,US,USD,smb,2026-08-11
cus_00697,Acme Apps AB,SE,SEK,startup,2026-08-05
cus_00698,Quant Logistics Inc,IT,EUR,startup,2026-08-25
cus_00699,Ever Digital Ltd,DE,EUR,enterprise,2026-08-28
cus_00700,Iron Systems GmbH,US,USD,enterprise,2026-08-07
